position_um,dgi_intensity_y_line_incident_i0,dgi_intensity_z_line_incident_i0,dgi_signal_y_line_minus_reference_intensity,dgi_signal_z_line_minus_reference_intensity
-0.5859375,0.0159224524055,0.0135796617273,0.0158224524055,0.0134796617273
-0.48828125,0.0159328525217,0.0142730556889,0.0158328525217,0.0141730556889
-0.390625,0.0159413676718,0.0148615501787,0.0158413676718,0.0147615501787
-0.29296875,0.0159479942968,0.0153327984087,0.0158479942968,0.0152327984087
-0.1953125,0.0159527296073,0.0156768041752,0.0158527296073,0.0155768041752
-0.09765625,0.0159555715987,0.015886211527,0.0158555715987,0.015786211527
0,0.0159565190635,0.0159565190635,0.0158565190635,0.0158565190635
0.09765625,0.0159555715987,0.015886211527,0.0158555715987,0.015786211527
0.1953125,0.0159527296073,0.0156768041752,0.0158527296073,0.0155768041752
0.29296875,0.0159479942968,0.0153327984087,0.0158479942968,0.0152327984087
0.390625,0.0159413676718,0.0148615501787,0.0158413676718,0.0147615501787
0.48828125,0.0159328525217,0.0142730556889,0.0158328525217,0.0141730556889
0.5859375,0.0159224524055,0.0135796617273,0.0158224524055,0.0134796617273
0.68359375,0.0159101716303,0.0127957105046,0.0158101716303,0.0126957105046
0.78125,0.0158960152275,0.0119371310477,0.0157960152275,0.0118371310477
0.87890625,0.0158799889247,0.0110209909133,0.0157799889247,0.0109209909133
0.9765625,0.0158620991147,0.0100650231923,0.0157620991147,0.00996502319231
1.07421875,0.015842352821,0.00908714442107,0.015742352821,0.00898714442107
1.171875,0.0158207576626,0.00810497909323,0.0157207576626,0.00800497909323
1.26953125,0.0157973218154,0.0071354059652,0.0156973218154,0.0070354059652
1.3671875,0.0157720539734,0.00619414030799,0.0156720539734,0.00609414030799
1.46484375,0.0157449633094,0.00529536471743,0.0156449633094,0.00519536471743
1.5625,0.0157160594347,0.00445141912327,0.0156160594347,0.00435141912327
1.66015625,0.0156853523603,0.0036725583163,0.0155853523603,0.0035725583163
1.7578125,0.0156528524584,0.00296678273725,0.0155528524584,0.00286678273725
1.85546875,0.015618570426,0.00233974554374,0.015518570426,0.00223974554374
1.953125,0.01558251725,0.00179473620145,0.01548251725,0.00169473620145
2.05078125,0.0155447041754,0.00133273813844,0.0154447041754,0.00123273813844
2.1484375,0.0155051426761,0.00095255546064,0.0154051426761,0.00085255546064
2.24609375,0.0154638444288,0.000651001446849,0.0153638444288,0.000551001446849
2.34375,0.015420821291,0.000423139602286,0.015320821291,0.000323139602286
2.44140625,0.0153760852826,0.000262566519756,0.0152760852826,0.000162566519756
2.5390625,0.0153296485718,0.000161724722353,0.0152296485718,6.17247223532e-05
2.63671875,0.0152815234647,0.00011223307166,0.0151815234647,1.22330716598e-05
2.734375,0.0152317223996,0.000105222227924,0.0151317223996,5.22222792409e-06
2.83203125,0.015180257946,0.000131663032378,0.015080257946,3.16630323777e-05
2.9296875,0.0151271428067,0.000182676515434,0.0150271428067,8.26765154337e-05
3.02734375,0.0150723898247,0.000249815469734,0.0149723898247,0.000149815469734
3.125,0.0150160119944,0.000325309100513,0.0149160119944,0.000225309100513
3.22265625,0.0149580224752,0.000402264102308,0.0148580224752,0.000302264102308
3.3203125,0.0148984346097,0.000474817527105,0.0147984346097,0.000374817527105
3.41796875,0.0148372619439,0.000538238916247,0.0147372619439,0.000438238916247
3.515625,0.0147745182507,0.000588981277826,0.0146745182507,0.000488981277826
3.61328125,0.014710217555,0.000624682516769,0.014610217555,0.000524682516769
3.7109375,0.0146443741604,0.000644120786898,0.0145443741604,0.000544120786898
3.80859375,0.0145770026779,0.000647128863117,0.0144770026779,0.000547128863117
3.90625,0.014508118054,0.000634473970188,0.014408118054,0.000534473970188
4.00390625,0.0144377355998,0.000607710509411,0.0143377355998,0.000507710509411
4.1015625,0.0143658710198,0.00056901376876,0.0142658710198,0.00046901376876
4.19921875,0.0142925404387,0.000521002975063,0.0141925404387,0.000421002975063
4.296875,0.0142177604287,0.000466561954206,0.0141177604287,0.000366561954206
4.39453125,0.0141415480329,0.000408665228393,0.0140415480329,0.000308665228393
4.4921875,0.014063920788,0.000350216633283,0.013963920788,0.000250216633283
4.58984375,0.0139848967436,0.00029390652951,0.0138848967436,0.00019390652951
4.6875,0.0139044944788,0.000242092469362,0.0138044944788,0.000142092469362
4.78515625,0.0138227331154,0.000196706823229,0.0137227331154,9.6706823229e-05
4.8828125,0.0137396323271,0.000159193438699,0.0136396323271,5.91934386985e-05
4.98046875,0.0136552123463,0.000130473964855,0.0135552123463,3.04739648545e-05
5.078125,0.0135694939653,0.000110943089974,0.0134694939653,1.09430899742e-05
5.17578125,0.013482498535,0.000100490671495,0.013382498535,4.90671494505e-07
5.2734375,0.0133942479591,9.85476340816e-05,0.0132942479591,-1.45236591841e-06
5.37109375,0.0133047646844,0.000104151616263,0.0132047646844,4.15161626273e-06
5.46875,0.0132140716876,0.000116027688411,0.0131140716876,1.60276884105e-05
5.56640625,0.0131221924585,0.000132679062699,0.0130221924585,3.26790626992e-05
5.6640625,0.0130291509794,0.000152482574209,0.0129291509794,5.24825742094e-05
5.76171875,0.0129349717028,0.00017378382459,0.0128349717028,7.37838245901e-05
5.859375,0.0128396795245,0.000194987227108,0.0127396795245,9.49872271084e-05
5.95703125,0.012743299756,0.000214636745927,0.012643299756,0.000114636745927
6.0546875,0.0126458580941,0.00023148384612,0.0125458580941,0.00013148384612
6.15234375,0.0125473805891,0.000244540021078,0.0124473805891,0.000144540021078
6.25,0.0124478936124,0.000253112193406,0.0123478936124,0.000153112193406
6.34765625,0.0123474238225,0.000256820245484,0.0122474238225,0.000156820245484
6.4453125,0.012245998132,0.000255596878653,0.012145998132,0.000155596878653
6.54296875,0.0121436436741,0.000249670880654,0.0120436436741,0.000149670880654
6.640625,0.0120403877701,0.000239535659787,0.0119403877701,0.000139535659787
6.73828125,0.0119362578977,0.000225905548253,0.0118362578977,0.000125905548253
6.8359375,0.0118312816617,0.000209662861435,0.0117312816617,0.000109662861435
6.93359375,0.0117254867656,0.000191799008483,0.0116254867656,9.17990084825e-05
7.03125,0.0116189009863,0.000173353075892,0.0115189009863,7.33530758918e-05
7.12890625,0.0115115521503,0.000155351252423,0.0114115521503,5.53512524233e-05
7.2265625,0.011403468114,0.000138750242127,0.011303468114,3.8750242127e-05
7.32421875,0.0112946767453,0.000124387441571,0.0111946767453,2.43874415711e-05
7.421875,0.0111852059099,0.000112940163423,0.0110852059099,1.29401634234e-05
7.51953125,0.0110750834595,0.000104895602024,0.0109750834595,4.89560202412e-06
7.6171875,0.0109643372236,0.000100532591557,0.0108643372236,5.32591557173e-07
7.71484375,0.0108529950042,9.99155393287e-05,0.0107529950042,-8.44606713206e-08
7.8125,0.0107410845742,0.000102900260587,0.0106410845742,2.90026058674e-06
7.91015625,0.0106286336772,0.000109150830212,0.0105286336772,9.15083021236e-06
8.0078125,0.0105156700316,0.000118166029746,0.0104156700316,1.81660297457e-05
8.10546875,0.0104022213357,0.000129313529832,0.0103022213357,2.9313529832e-05
8.203125,0.0102883152757,0.000141869626489,0.0101883152757,4.18696264891e-05
8.30078125,0.0101739795354,0.000155062156111,0.0100739795354,5.50621561109e-05
8.3984375,0.0100592418068,0.000168114153286,0.00995924180677,6.81141532862e-05
8.49609375,0.00994412980202,0.000180285884808,0.00984412980202,8.02858848075e-05
8.59375,0.00982867126633,0.00019091308357,0.00972867126633,9.09130835702e-05
8.69140625,0.00971289399046,0.000199439502438,0.00961289399046,9.94395024377e-05
8.7890625,0.0095968258234,0.00020544229075,0.0094968258234,0.00010544229075
8.88671875,0.00948049468429,0.000208649141463,0.00938049468429,0.000108649141463
8.984375,0.00936392857343,0.000208946639101,0.00926392857343,0.000108946639101
9.08203125,0.00924715558181,0.000206379731055,0.00914715558181,0.000106379731055
9.1796875,0.00913020389893,0.000201142721077,0.00903020389893,0.000101142721077
9.27734375,0.00901310181862,0.000193562619626,0.00891310181862,9.35626196259e-05
9.375,0.0088958777424,0.000184076059876,0.0087958777424,8.4076059876e-05
9.47265625,0.00877856018035,0.000173201283173,0.00867856018035,7.32012831727e-05
9.5703125,0.00866117774917,0.0001615069012,0.00856117774917,6.15069012002e-05
9.66796875,0.00854375916729,0.000149579246754,0.00844375916729,4.95792467545e-05
9.765625,0.00842633324702,0.000137990129052,0.00832633324702,3.79901290518e-05
9.86328125,0.00830892888359,0.000127266716506,0.00820892888359,2.72667165064e-05
9.9609375,0.00819157504119,0.000117865088431,0.00809157504119,1.78650884308e-05
10.05859375,0.0080743007361,0.000110148740059,0.0079743007361,1.01487400587e-05
10.15625,0.00795713501687,0.000104373009101,0.00785713501687,4.37300910132e-06
10.25390625,0.00784010694199,0.000100676035705,0.00774010694199,6.76035704888e-07
10.3515625,0.00772324555506,9.90764916249e-05,0.00762324555506,-9.23508375109e-07
10.44921875,0.00760657985784,9.94779394474e-05,0.00750657985784,-5.22060552618e-07
10.546875,0.00749013878145,0.000101679328768,0.00739013878145,1.67932876792e-06
10.64453125,0.00737395115615,0.000105390821584,0.00727395115615,5.39082158445e-06
10.7421875,0.00725804567997,0.000110253879258,0.00715804567997,1.02538792583e-05
10.83984375,0.0071424508866,0.000115864350298,0.0070424508866,1.58643502984e-05
10.9375,0.0070271951131,0.000121797180011,0.0069271951131,2.17971800111e-05
11.03515625,0.00691230646763,0.000127631323551,0.00681230646763,2.76313235508e-05
11.1328125,0.0067978127978,0.000132973482588,0.0066978127978,3.29734825876e-05
11.23046875,0.00668374165998,0.000137479397995,0.00658374165998,3.74793979954e-05
11.328125,0.00657012028994,0.000140871608188,0.00647012028994,4.08716081881e-05
11.42578125,0.00645697557531,0.000142952813308,0.00635697557531,4.29528133079e-05
11.5234375,0.00634433403003,0.000143614255216,0.00624433403003,4.36142552159e-05
11.62109375,0.0062322217713,0.000142838816319,0.0061322217713,4.28388163191e-05
11.71875,0.00612066449916,0.000140698840086,0.00602066449916,4.06988400862e-05
11.81640625,0.006009687479,0.000137348966214,0.005909687479,3.73489662136e-05
11.9140625,0.00589931552712,0.000133014538381,0.00579931552712,3.30145383814e-05
12.01171875,0.00578957299955,0.000127976368788,0.00568957299955,2.79763687876e-05
12.109375,0.00568048378404,0.000122552820074,0.00558048378404,2.25528200745e-05
12.20703125,0.00557207129548,0.000117080283785,0.00547207129548,1.70802837851e-05
12.3046875,0.00546435847441,0.000111893190405,0.00536435847441,1.18931904047e-05
12.40234375,0.00535736778868,0.000107304678168,0.00525736778868,7.30467816764e-06
12.5,0.00525112123816,0.00010358897845,0.00515112123816,3.58897845041e-06
12.59765625,0.00514564036208,0.00010096645029,0.00504564036208,9.6645029024e-07
12.6953125,0.00504094624885,9.95920238059e-05,0.00494094624885,-4.07976194106e-07
12.79296875,0.00493705954811,9.95476028274e-05,0.00483705954811,-4.52397172646e-07
12.890625,0.0048340004845,0.000100838743323,0.0047340004845,8.38743323194e-07
12.98828125,0.00473178887289,0.000103395679682,0.00463178887289,3.39567968155e-06
13.0859375,0.00463044413453,0.000107078529198,0.00453044413453,7.0785291981e-06
13.18359375,0.00452998531381,0.00011168627937,0.00442998531381,1.16862793705e-05
13.28125,0.00443043109507,0.000116968964687,0.00433043109507,1.69689646868e-05
13.37890625,0.00433179981908,0.000122642279584,0.00423179981908,2.26422795842e-05
13.4765625,0.0042341094986,0.000128403759865,0.0041341094986,2.84037598651e-05
13.57421875,0.00413737783275,0.000133949601134,0.00403737783275,3.39496011338e-05
13.671875,0.00404162221962,0.000138991171888,0.00394162221962,3.8991171888e-05
13.76953125,0.00394685976675,0.000143270319987,0.00384685976675,4.32703199871e-05
13.8671875,0.00385310729917,0.000146572660708,0.00375310729917,4.65726607083e-05
13.96484375,0.00376038136455,0.000148738166334,0.00366038136455,4.87381663339e-05
14.0625,0.00366869823532,0.000149668542902,0.00356869823532,4.96685429021e-05
14.16015625,0.00357807390738,0.000149331069433,0.00347807390738,4.9331069433e-05
14.2578125,0.00348852409537,0.000147758777626,0.00338852409537,4.7758777626e-05
14.35546875,0.00340006422423,0.000145047054271,0.00330006422423,4.50470542709e-05
14.453125,0.0033127094172,0.000141346943177,0.0032127094172,4.13469431774e-05
14.55078125,0.00322647448011,0.000136855597895,0.00312647448011,3.68555978946e-05
14.6484375,0.00314137388202,0.000131804481774,0.00304137388202,3.18044817744e-05
14.74609375,0.00305742173262,0.000126446020788,0.00295742173262,2.64460207876e-05
14.84375,0.00297463175626,0.000121039481848,0.00287463175626,2.1039481848e-05
14.94140625,0.00289301726317,0.000115836872544,0.00279301726317,1.58368725438e-05
15.0390625,0.00281259111799,0.000111069636934,0.00271259111799,1.10696369344e-05
15.13671875,0.00273336570614,0.000106936858672,0.00263336570614,6.93685867219e-06
15.234375,0.00265535289844,0.000103595581663,0.00255535289844,3.59558166271e-06
15.33203125,0.00257856401438,0.000101153726235,0.00247856401438,1.15372623524e-06
15.4296875,0.0025030097846,9.96659233911e-05,0.0024030097846,-3.34076608928e-07
15.52734375,0.0024287003131,9.91324202247e-05,0.0023287003131,-8.67579775291e-07
15.625,0.00235564503978,9.95010357524e-05,0.00225564503978,-4.98964247648e-07
15.72265625,0.0022838527037,0.000100671977816,0.0021838527037,6.71977815835e-07
15.8203125,0.00221333130782,0.000102505177637,0.00211333130782,2.50517763697e-06
15.91796875,0.00214408808556,0.000104829667148,0.00204408808556,4.82966714753e-06
16.015625,0.00207612946981,0.000107454422155,0.00197612946981,7.45442215507e-06
16.11328125,0.00200946106487,0.000110180026695,0.00190946106487,1.01800266953e-05
16.2109375,0.00194408762167,0.000112810483537,0.00184408762167,1.28104835367e-05
16.30859375,0.00188001301678,0.000115164503586,0.00178001301678,1.51645035859e-05
16.40625,0.00181724023544,0.000117085651616,0.00171724023544,1.70856516162e-05
16.50390625,0.00175577135901,0.000118450804019,0.00165577135901,1.84508040188e-05
16.6015625,0.00169560755694,0.000119176481089,0.00159560755694,1.91764810887e-05
16.69921875,0.00163674908346,0.000119222745166,0.00153674908346,1.92227451664e-05
16.796875,0.00157919527911,0.000118594499152,0.00147919527911,1.85944991525e-05
16.89453125,0.00152294457697,0.000117340169243,0.00142294457697,1.73401692425e-05
16.9921875,0.00146799451365,0.000115547902791,0.00136799451365,1.55479027908e-05
17.08984375,0.00141434174485,0.000113339548877,0.00131434174485,1.33395488775e-05
17.1875,0.00136198206519,0.000110862808066,0.00126198206519,1.08628080656e-05
17.28515625,0.00131091043212,0.000108282032748,0.00121091043212,8.28203274821e-06
17.3828125,0.00126112099348,0.000105768225618,0.00116112099348,5.76822561806e-06
17.48046875,0.00121260711834,0.000103488818054,0.00111260711834,3.48881805365e-06
17.578125,0.00116536143061,0.000101597811335,0.00106536143061,1.59781133544e-06
17.67578125,0.00111937584494,0.000100226832179,0.00101937584494,2.26832179179e-07
17.7734375,0.00107464160428,9.94775924857e-05,0.000974641604278,-5.2240751427e-07
17.87109375,0.00103114931866,9.94161554665e-05,0.00093114931866,-5.83844533532e-07
17.96875,0.000988889004447,0.000100069301792,0.000888889004447,6.93017923373e-08
18.06640625,0.000947850123532,0.000101423166561,0.000847850123532,1.42316656134e-06
18.1640625,0.00090802162186,0.000103424187785,0.00080802162186,3.42418778503e-06
18.26171875,0.000869391966666,0.000105982277127,0.000769391966666,5.98227712716e-06
18.359375,0.000831949181873,0.00010897600101,0.000731949181873,8.97600100986e-06
18.45703125,0.0007956808811,0.000112259451613,0.0006956808811,1.22594516134e-05
18.5546875,0.000760574297784,0.000115670398513,0.000660574297784,1.56703985132e-05
18.65234375,0.000726616311979,0.000119039247294,0.000626616311979,1.90392472937e-05
18.75,0.000693793473432,0.00012219829459,0.000593793473432,2.21982945902e-05
18.84765625,0.00066209202064,0.000124990761188,0.00056209202064,2.49907611875e-05
18.9453125,0.000631497895624,0.000127279105961,0.000531497895624,2.72791059607e-05
19.04296875,0.000601996754287,0.000128952171884,0.000501996754287,2.89521718837e-05
19.140625,0.000573573972258,0.000129930787875,0.000473573972258,2.99307878754e-05
19.23828125,0.000546214646257,0.000130171542442,0.000446214646257,3.01715424422e-05
19.3359375,0.000519903591087,0.000129668551435,0.000419903591087,2.96685514351e-05
19.43359375,0.000494625332442,0.000128453156614,0.000394625332442,2.84531566144e-05
19.53125,0.000470364095843,0.000126591607597,0.000370364095843,2.65916075969e-05
19.62890625,0.00044710379207,0.000124180890689,0.00034710379207,2.4180890689e-05
19.7265625,0.000424827999561,0.000121342968001,0.000324827999561,2.13429680005e-05
19.82421875,0.000403519944323,0.000118217773724,0.000303519944323,1.82177737244e-05
19.921875,0.000383162477976,0.000114955377199,0.000283162477976,1.49553771987e-05
20.01953125,0.000363738054598,0.000111707761214,0.000263738054598,1.17077612137e-05
20.1171875,0.000345228707115,0.000108620677231,0.000245228707115,8.62067723074e-06
20.21484375,0.000327616023993,0.000105826026458,0.000227616023993,5.8260264576e-06
20.3125,0.000310881127044,0.000103435178223,0.000210881127044,3.4351782225e-06
20.41015625,0.000295004651138,0.000101533577323,0.000195004651138,1.533577323e-06
20.5078125,0.000279966726649,0.000100176913705,0.000179966726649,1.7691370454e-07
20.60546875,0.000265746965404,9.93890356262e-05,0.000165746965404,-6.1096437381e-07
20.703125,0.000252324450904,9.9161686773e-05,0.000152324450904,-8.38313227038e-07
20.80078125,0.000239677733526,9.94560443352e-05,0.000139677733526,-5.43955664767e-07
20.8984375,0.000227784831338,0.000100205934713,0.000127784831338,2.05934712752e-07
20.99609375,0.000216623237098,0.000101322511765,0.000116623237098,1.32251176523e-06
21.09375,0.000206169931909,0.000102700104403,0.000106169931909,2.70010440335e-06
21.19140625,0.000196401405888,0.000104222879934,9.64014058876e-05,4.22287993412e-06
21.2890625,0.000187293686107,0.000105771930028,8.72936861066e-05,5.77193002776e-06
21.38671875,0.000178822371929,0.000107232369332,7.88223719286e-05,7.23236933248e-06
21.484375,0.000170962677729,0.000108500043206,7.09626777294e-05,8.50004320564e-06
21.58203125,0.000163689482869,0.000109487470022,6.36894828687e-05,9.4874700222e-06
21.6796875,0.000156977388632,0.000110128693084,5.69773886321e-05,1.01286930841e-05
21.77734375,0.000150800781731,0.000110382784189,5.08007817308e-05,1.03827841891e-05
21.875,0.000145133903818,0.000110235821398,4.51339038179e-05,1.02358213985e-05
21.97265625,0.00013995092635,0.000109701252751,3.99509263499e-05,9.7012527508e-06
22.0703125,0.000135226030016,0.000108818650476,3.52260300161e-05,8.81865047571e-06
22.16796875,0.000130933487847,0.000107650951402,3.09334878475e-05,7.65095140236e-06
22.265625,0.000127047751036,0.000106280363654,2.70477510361e-05,6.28036365392e-06
22.36328125,0.000123543536421,0.000104803192732,2.35435364211e-05,4.80319273226e-06
22.4609375,0.000120395914548,0.0001033238978,2.03959145482e-05,3.3238978e-06
22.55859375,0.000117580397175,0.000101948728342,1.75803971748e-05,1.9487283423e-06
22.65625,0.000115073023085,0.000100779310493,1.50730230852e-05,7.79310492707e-07
22.75390625,0.000112850441088,9.99065503493e-05,1.28504410877e-05,-9.34496506931e-08
22.8515625,0.000110889989101,9.94051989944e-05,1.0889989101e-05,-5.9480100562e-07
22.94921875,0.000109169768287,9.93293822174e-05,9.1697682872e-06,-6.70617782578e-07
23.046875,0.000107668711266,9.97093397287e-05,7.66871126638e-06,-2.90660271348e-07
23.14453125,0.000106366643536,0.000100549547428,6.36664353636e-06,5.49547427707e-07
23.2421875,0.000105244337333,0.000101828316229,5.24433733311e-06,1.82831622912e-06
23.33984375,0.00010428355729,0.00010349887665,4.28355728981e-06,3.49887664974e-06
23.4375,0.000103467097389,0.000105491874616,3.46709738894e-06,5.49187461557e-06
23.53515625,0.000102778808846,0.000107719125434,2.77880884579e-06,7.71912543401e-06
23.6328125,0.000102203618713,0.000110078403933,2.20361871307e-06,1.0078403933e-05
23.73046875,0.000101727539148,0.000112458993132,1.72753914837e-06,1.2458993132e-05
23.828125,0.000101337667439,0.000114747674424,1.33766743897e-06,1.47476744238e-05
23.92578125,0.000101022177026,0.00011683482111,1.02217702619e-06,1.68348211105e-05
24.0234375,0.000100770299912,0.000118620255201,7.70299911993e-07,1.86202552007e-05
24.12109375,0.000100572300961,0.000120018544503,5.72300961062e-07,2.00185445028e-05
24.21875,0.000100419444729,0.000120963452037,4.19444728733e-07,2.09634520366e-05
24.31640625,0.000100303955547,0.000121411300456,3.03955547255e-07,2.14113004559e-05
24.4140625,0.000100218971688,0.000121343077481,2.18971687543e-07,2.13430774815e-05
24.51171875,0.00010015849448,0.000120765180599,1.58494479699e-07,2.07651805987e-05
24.609375,0.000100117333322,0.000119708776306,1.17333321931e-07,1.97087763058e-05
24.70703125,0.000100091047534,0.000118227826651,9.10475337533e-08,1.82278266513e-05
24.8046875,0.000100075886016,0.000116395909321,7.58860155611e-08,1.63959093211e-05
24.90234375,0.000100068725663,0.000114302023068,6.87256632607e-08,1.43020230682e-05
25,0.000100067009455,0.000112045624256,6.70094548131e-08,1.20456242563e-05
25.09765625,0.000100068685077,0.000109731179828,6.8685076619e-08,9.73117982833e-06
